t_s,hip_deg,hip_vel_dps,knee_deg,knee_vel_dps,ankle_deg,ankle_vel_dps,foot_strike,mid_swing,toe_off,steady_state
116.441,-37.5134,16.139,43.5108,-331.123,0.858962,14.174,0,0,0,1
116.445,-37.4441,19.2577,42.214,-333.018,0.898616,6.93547,0,0,0,1
116.449,-37.3629,23.6033,40.9092,-336.405,0.913142,1.07216,0,0,0,1
116.453,-37.2598,28.611,39.586,-340.968,0.906992,-2.4519,0,0,0,1
116.457,-37.1394,33.3108,38.2456,-345.728,0.893988,-3.46011,0,0,0,1
116.461,-36.9995,39.2906,36.8852,-352.172,0.879962,-2.78112,0,0,0,1
116.465,-36.8325,45.6036,35.4944,-359.93,0.872262,0.616833,0,0,0,1
116.469,-36.6433,51.5716,34.0734,-368.179,0.88478,6.47543,0,0,0,1
116.473,-36.4296,57.4517,32.6182,-376.588,0.922848,13.3541,0,0,0,1
116.477,-36.1945,63.4956,31.1315,-385.032,0.989103,20.0053,0,0,0,1
116.481,-35.9336,67.6998,29.6103,-391.028,1.07913,26.3589,0,0,0,1
116.484,-35.6656,68.3574,28.0768,-392.355,1.19502,32.6787,0,0,0,1
116.488,-35.3996,66.7692,26.5453,-390.465,1.33442,39.0221,0,1,0,1
116.492,-35.144,63.2072,25.0265,-385.336,1.49986,44.8873,0,0,0,1
116.496,-34.9058,59.5991,23.535,-378.032,1.68508,49.4806,0,0,0,1
116.5,-34.6784,57.3273,22.0733,-371.652,1.8864,52.9574,0,0,0,1
116.504,-34.458,56.3362,20.6317,-366.437,2.09878,55.4597,0,0,0,1
116.508,-34.2383,56.0197,19.2107,-361.032,2.31965,58.1785,0,0,0,1
116.512,-34.0203,56.3541,17.8113,-355.434,2.55327,62.6295,0,0,0,1
116.516,-33.7981,58.3916,16.4341,-351.458,2.80891,68.5975,0,0,0,1
116.519,-33.5642,62.3939,15.0657,-349.738,3.08915,74.6109,0,0,0,1
116.523,-33.3106,69.0026,13.7019,-349.945,3.39177,78.9774,0,0,0,1
116.527,-33.0251,77.8375,12.3319,-351.302,3.70612,80.8802,0,0,0,1
116.531,-32.7026,87.1081,10.9575,-352.616,4.02361,82.7984,0,0,0,1
116.535,-32.3446,94.8855,9.5773,-352.165,4.35295,85.6833,0,0,0,1
116.539,-31.9613,97.7336,8.20642,-346.424,4.69297,89.7614,0,0,0,1
116.543,-31.5811,95.44,6.87103,-335.459,5.05416,93.9373,0,0,0,1
116.547,-31.2158,90.657,5.58581,-319.668,5.42681,94.8731,0,0,0,1
116.551,-30.8729,84.1136,4.37378,-299.748,5.79531,95.1858,0,0,0,1
116.555,-30.5587,72.701,3.24418,-273.924,6.1704,96.8433,0,0,0,1
116.559,-30.305,58.7782,2.23389,-243.698,6.55185,96.8785,0,0,0,1
116.562,-30.0995,46.9484,1.34041,-210.735,6.92721,94.3523,0,0,0,1
116.566,-29.9382,37.9184,0.587628,-179.233,7.28893,90.8271,0,0,0,1
116.57,-29.8033,32.6537,-0.0597654,-153.701,7.63675,86.6628,0,0,0,1
116.574,-29.6831,31.1706,-0.613081,-132.395,7.96594,83.2777,0,0,0,1
116.578,-29.5598,32.9601,-1.09404,-111.808,8.28732,79.7131,0,0,0,1
116.582,-29.4257,36.5871,-1.48653,-92.9252,8.58866,73.788,0,0,0,1
116.586,-29.2739,41.492,-1.81997,-77.9503,8.86375,65.5208,0,0,0,1
116.59,-29.1015,45.0745,-2.09547,-61.8415,9.10051,55.8787,0,0,0,1
116.594,-28.9218,45.6222,-2.30307,-43.8145,9.30028,49.5169,0,0,0,1
116.598,-28.7451,43.3104,-2.43775,-21.6978,9.48733,42.6098,0,0,0,1
116.602,-28.5835,36.3519,-2.47258,2.66698,9.63314,35.4562,0,0,0,1
116.606,-28.4611,26.7262,-2.41692,25.1301,9.76432,30.1382,0,0,0,1
116.609,-28.3747,17.423,-2.27626,46.9051,9.86858,23.0314,0,0,0,1
116.613,-28.325,7.82535,-2.0505,71.1709,9.94424,13.7556,0,0,0,1
116.617,-28.3136,-2.43277,-1.72027,97.0686,9.97604,5.25325,0,0,0,1
116.621,-28.344,-10.0229,-1.2922,119.381,9.98528,-1.87326,0,0,0,1
116.625,-28.3919,-12.5955,-0.78767,137.869,9.96141,-11.9673,0,0,0,1
116.629,-28.4424,-12.255,-0.21516,156.083,9.89179,-25.9828,0,0,0,1
116.633,-28.4876,-7.9186,0.431654,170.438,9.75843,-29.7455,0,0,0,1
116.637,-28.5043,1.83486,1.11631,176.961,9.65942,-12.7465,0,0,0,1
116.641,-28.4733,15.9444,1.81407,177.586,9.65885,-4.53965,0,0,0,1
116.644,-28.3797,32.1523,2.50361,172.57,9.62395,-8.5789,0,0,0,1
116.648,-28.2221,51.7851,3.16219,158.617,9.59184,23.0382,1,0,0,1
116.652,-27.9752,76.0146,3.74272,132.407,9.80393,98.6068,0,0,0,1
116.656,-27.6283,107.815,4.19655,90.2986,10.3622,169.705,0,0,0,1
116.66,-27.1329,140.154,4.44813,39.6904,11.1297,208.328,0,0,0,1
116.664,-26.5334,140.111,4.50661,9.04136,11.9896,187.795,0,0,0,1
116.668,-26.0384,101.719,4.51876,19.5991,12.5967,114.956,0,0,0,1
116.672,-25.7388,58.5686,4.65972,54.7013,12.8877,48.4907,0,0,0,1
116.676,-25.5809,33.164,4.94609,81.6174,12.9755,47.112,0,0,0,1
116.68,-25.4797,24.7214,5.29732,94.5307,13.2557,75.4976,0,0,0,1
116.684,-25.3877,24.299,5.68456,101.767,13.5653,57.6925,0,0,0,1
116.688,-25.2899,20.4481,6.09232,112.807,13.7064,24.9036,0,0,0,1
116.691,-25.228,2.10436,6.56581,138.916,13.7599,13.2258,0,0,0,1
116.695,-25.2734,-35.3089,7.17753,181.36,13.8097,10.128,0,0,0,1
116.699,-25.5038,-73.1331,7.98259,219.497,13.839,6.64072,0,0,0,1
116.703,-25.8447,-93.9587,8.89224,242.048,13.8616,1.35533,0,0,0,1
116.707,-26.2378,-99.1014,9.87347,252.346,13.8496,-6.1154,0,0,0,1
116.711,-26.6189,-85.7624,10.8636,241.495,13.8138,-3.66612,0,0,0,1
116.715,-26.9078,-60.4162,11.76,211.866,13.8209,9.78835,0,0,0,1
116.719,-27.0909,-36.8334,12.5187,180.8,13.8903,22.4904,0,0,0,1
116.723,-27.1955,-23.3981,13.1724,161.681,13.9966,28.3379,0,0,0,1
116.727,-27.2737,-17.9637,13.7817,151.701,14.1117,20.4279,0,0,0,1
116.731,-27.3359,-8.65071,14.3575,137.948,14.1562,-1.38462,0,0,0,1
116.734,-27.3413,12.8305,14.8594,111.557,14.1008,-34.1843,0,0,0,1
116.738,-27.2356,45.4765,15.229,74.1963,13.8892,-64.5114,0,0,0,1
116.742,-26.986,88.043,15.439,28.4956,13.5969,-61.2866,0,0,0,1
116.746,-26.5479,123.614,15.4516,-6.64355,13.4104,-45.4495,0,0,0,1
116.75,-26.0203,139.156,15.3871,-17.3027,13.2418,-60.4245,0,0,0,1
116.754,-25.4608,143.871,15.3165,-16.5063,12.9384,-90.3799,0,0,0,1
116.758,-24.8964,145.464,15.2581,-16.0412,12.5358,-95.3308,0,0,0,1
116.762,-24.3244,146.119,15.1911,-19.6504,12.1936,-81.4999,0,0,0,1
116.766,-23.7549,143.208,15.1046,-24.524,11.8991,-75.2007,0,0,0,1
116.769,-23.2057,135.604,14.9996,-27.2229,11.6062,-75.0139,0,0,0,1
116.773,-22.6956,122.37,14.892,-24.3822,11.3131,-70.124,0,0,0,1
116.777,-22.2497,107.633,14.8091,-19.2068,11.0584,-60.742,0,0,0,1
116.781,-21.8547,95.2779,14.7419,-13.5351,10.8386,-56.4907,0,0,0,1
116.785,-21.5054,86.1848,14.7033,-7.55164,10.617,-59.7065,0,0,0,1
116.789,-21.1815,81.283,14.6829,-4.27828,10.3721,-64.4292,0,0,0,1
116.793,-20.8704,79.2785,14.6699,-3.30285,10.1137,-67.5347,0,0,0,1
116.797,-20.5621,78.4956,14.6571,-3.22671,9.84456,-69.148,0,0,0,1
116.801,-20.2572,77.6503,14.6447,-2.90013,9.57354,-70.4714,0,0,0,1
116.805,-19.9555,76.3707,14.6345,-1.53792,9.29404,-72.6367,0,0,0,1
116.809,-19.6606,74.8743,14.6327,-0.0959783,9.00611,-74.2548,0,0,0,1
116.812,-19.3706,73.7199,14.6337,0.168282,8.71396,-75.3275,0,0,0,1
116.816,-19.0847,73.0909,14.634,-1.01873,8.41765,-75.8971,0,0,0,1
116.82,-18.7996,73.9704,14.6258,-5.13043,8.12105,-75.8138,0,0,0,1
116.824,-18.5068,76.0643,14.5939,-11.3231,7.82539,-74.6994,0,0,0,1
116.828,-18.2054,78.0334,14.5373,-17.7332,7.5375,-72.4867,0,0,0,1
116.832,-17.8973,80.1083,14.4554,-23.9483,7.25912,-70.4777,0,0,0,1
116.836,-17.5796,82.24,14.3502,-30.2866,6.98693,-68.4993,0,0,0,1
116.84,-17.2548,83.9492,14.2188,-36.4217,6.72401,-66.3476,0,0,0,1
116.844,-16.9238,85.5214,14.0657,-42.2285,6.46862,-63.4742,0,0,0,1
116.848,-16.5867,87.5046,13.8889,-48.6251,6.22815,-59.4544,0,0,0,1
116.852,-16.2402,89.1365,13.6858,-55.0032,6.00416,-55.0175,0,0,0,1
116.856,-15.8904,89.1544,13.4592,-60.1206,5.79835,-50.9675,0,0,0,1
116.859,-15.5437,87.7389,13.2162,-63.3537,5.60601,-47.7452,0,0,0,1
116.863,-15.2049,85.4907,12.9643,-65.0993,5.42536,-44.292,0,0,0,1
116.867,-14.8759,83.3695,12.7076,-65.9876,5.26,-40.3279,0,0,0,1
116.871,-14.5537,81.9233,12.4488,-66.4547,5.11032,-37.0673,0,0,0,1
116.875,-14.2359,81.0308,12.1885,-66.1514,4.97043,-35.8756,0,0,0,1
116.879,-13.9207,80.8985,11.932,-65.1637,4.83006,-36.5624,0,0,0,1
116.883,-13.6039,81.6153,11.6794,-63.987,4.6848,-38.2183,0,0,0,1
116.887,-13.2831,82.7364,11.4322,-62.1993,4.5315,-39.8348,0,0,0,1
116.891,-12.9576,84.2632,11.1935,-60.4105,4.37361,-40.9017,0,0,0,1
116.894,-12.6248,86.373,10.9603,-59.0984,4.21198,-41.7584,0,0,0,1
116.898,-12.2828,88.743,10.7318,-58.1375,4.04739,-42.6134,0,0,0,1
116.902,-11.9316,91.2791,10.5061,-57.5354,3.87908,-43.6773,0,0,0,1
116.906,-11.5698,93.8477,10.2824,-57.6708,3.70619,-44.1918,0,0,0,1
116.91,-11.1984,97.0339,10.0556,-59.2839,3.53386,-43.3884,0,0,0,1
116.914,-10.8117,100.709,9.81925,-62.2799,3.36724,-41.1488,0,0,0,1
116.918,-10.4117,103.712,9.56903,-65.8064,3.2124,-38.0893,0,0,0,1
116.922,-10.0015,106.25,9.30517,-70.5685,3.06968,-33.784,0,0,0,1
116.926,-9.58164,108.602,9.01775,-76.02,2.94848,-28.55,0,0,0,1
116.93,-9.15314,110.015,8.71131,-80.0574,2.84665,-24.0097,0,0,0,1
116.934,-8.72221,110.657,8.39234,-83.503,2.76092,-19.5872,0,0,0,1
116.938,-8.28869,111.136,8.05898,-86.5868,2.69364,-15.6721,0,0,0,1
116.941,-7.85401,111.375,7.71592,-88.2768,2.63849,-13.2212,0,0,0,1
116.945,-7.41863,111.48,7.36936,-88.6925,2.59035,-12.1484,0,0,0,1
116.949,-6.98313,111.286,7.02306,-87.7798,2.54358,-12.3734,0,0,0,1
116.953,-6.54926,110.652,6.68363,-85.5458,2.49369,-13.5309,0,0,0,1
116.957,-6.11872,109.479,6.35477,-82.0684,2.43788,-15.4657,0,0,0,1
116.961,-5.69401,108.164,6.04251,-78.657,2.37287,-17.1597,0,0,0,1
116.965,-5.27374,106.856,5.7403,-75.4749,2.30383,-19.0123,0,0,0,1
116.969,-4.85925,105.281,5.4529,-72.2855,2.22435,-21.062,0,0,0,1
116.973,-4.45129,103.391,5.17561,-69.4221,2.13929,-22.4104,0,0,0,1
116.977,-4.05156,101.292,4.91057,-66.5425,2.04928,-23.4715,0,0,0,1
116.981,-3.66,99.538,4.65578,-64.9985,1.95593,-23.3482,0,0,0,1
116.984,-3.27397,97.9244,4.40281,-63.6449,1.86688,-23.1784,0,0,0,1
116.988,-2.89501,95.6331,4.15859,-61.7719,1.77486,-22.8752,0,0,0,1
116.992,-2.52688,93.217,3.92024,-59.8108,1.68818,-22.0475,0,0,0,1
116.996,-2.1668,91.5256,3.69134,-57.9846,1.60263,-21.6234,0,0,0,1
117,-1.81188,90.3354,3.46727,-56.4368,1.51926,-21.5874,0,0,0,1
117.004,-1.4611,89.5179,3.25046,-54.6379,1.43399,-22.152,0,0,0,1
117.008,-1.11257,89.356,3.04044,-53.4077,1.34621,-22.4419,0,0,0,1
117.012,-0.76305,89.6999,2.83324,-52.287,1.25867,-22.6622,0,0,0,1
117.016,-0.411834,90.1924,2.63197,-51.5938,1.16917,-22.6955,0,0,0,1
117.019,-0.058467,90.572,2.43019,-50.7409,1.08137,-23.2523,0,0,0,1
117.023,0.295714,90.5949,2.23558,-48.8547,0.987525,-24.4302,0,0,0,1
117.027,0.649261,90.4382,2.04853,-47.0029,0.890525,-25.2519,0,0,0,1
117.031,1.00222,90.0679,1.8684,-44.8495,0.790257,-26.1985,0,0,0,1
117.035,1.35287,89.3471,1.69817,-42.3693,0.685862,-27.1551,0,0,0,1
117.039,1.7002,88.646,1.53741,-39.6415,0.578121,-28.6224,0,0,0,1
117.043,2.04537,88.1649,1.38849,-37.0949,0.462264,-30.1027,0,0,0,1
117.047,2.38894,87.5148,1.24762,-35.2156,0.342958,-30.5974,0,0,0,1
117.051,2.72904,86.4958,1.11339,-32.9125,0.223237,-31.2518,0,0,0,1
117.055,3.06465,85.6478,0.990509,-31.0378,0.0988195,-31.9254,0,0,0,1
117.059,3.39812,85.0606,0.87092,-29.3062,-0.0261647,-32.0708,0,0,0,1
117.062,3.72914,84.5717,0.76157,-27.3639,-0.151718,-31.911,0,0,0,1
117.066,4.05879,84.1804,0.657153,-25.8538,-0.275454,-31.8127,0,0,0,1
117.07,4.38676,83.8575,0.5596,-24.097,-0.400238,-30.6344,0,0,0,1
117.074,4.71389,83.794,0.468907,-22.6609,-0.514769,-29.618,0,0,0,1
117.078,5.04136,83.2221,0.382573,-20.489,-0.631614,-31.8315,0,0,0,1
117.082,5.36402,81.5962,0.308847,-16.9177,-0.763437,-33.2178,0,0,0,1
117.086,5.67879,79.8635,0.250412,-13.008,-0.891111,-31.606,0,0,0,1
117.09,5.98791,78.6289,0.207229,-9.21227,-1.01034,-31.1219,0,0,0,1
117.094,6.29303,77.4999,0.178446,-6.82098,-1.13424,-32.1393,0,0,0,1
117.098,6.59334,75.8165,0.153943,-5.20926,-1.26142,-31.8936,0,0,0,1
117.102,6.88531,73.8459,0.137751,-3.03617,-1.38339,-29.9931,0,0,0,1
117.106,7.17023,71.8109,0.130225,-0.712122,-1.49572,-28.2713,0,0,0,1
117.109,7.4463,69.4904,0.132188,2.4657,-1.60424,-28.415,0,0,0,1
117.113,7.71309,66.5902,0.149487,6.64433,-1.7177,-29.0317,0,0,0,1
117.117,7.9665,63.5496,0.184094,10.5825,-1.83104,-28.7077,0,0,0,1
117.121,8.20954,60.6871,0.232157,13.8384,-1.94196,-28.3446,0,0,0,1
117.125,8.44059,57.6561,0.292199,17.5317,-2.05247,-28.4574,0,0,0,1
117.129,8.65995,54.6089,0.369115,21.2587,-2.16427,-28.1675,0,0,0,1
117.133,8.86719,51.4447,0.458271,24.3031,-2.27251,-27.3155,0,0,0,1
117.137,9.06183,47.5928,0.55897,27.6967,-2.37766,-26.5923,0,0,0,1
117.141,9.23899,43.4615,0.674638,31.3243,-2.48025,-25.2461,0,0,0,1
117.144,9.40135,39.2236,0.803676,36.0463,-2.57488,-24.6976,0,0,0,1
117.148,9.5454,34.697,0.956231,41.4905,-2.67319,-25.0684,0,0,0,1
117.152,9.67241,30.4001,1.1278,46.5101,-2.77072,-24.5897,0,0,0,1
117.156,9.78289,26.6712,1.31957,51.8158,-2.86528,-23.1211,0,0,0,1
117.16,9.88076,23.0474,1.53258,57.9123,-2.95134,-21.6621,0,0,0,1
117.164,9.96294,19.4765,1.77198,64.2605,-3.03451,-20.6589,0,0,0,1
117.168,10.0329,16.4913,2.03459,69.893,-3.11273,-19.0961,0,0,0,1
117.172,10.0918,13.4455,2.31798,75.1402,-3.18369,-16.1108,0,0,0,1
117.176,10.1379,10.003,2.62158,81.1902,-3.23858,-12.8818,0,0,0,1
117.18,10.1699,6.95414,2.95224,87.1953,-3.28432,-9.79687,0,0,0,1
117.184,10.1923,4.92826,3.30275,92.2809,-3.31512,-6.73237,0,0,0,1
117.188,10.2084,3.22409,3.67314,97.6397,-3.33691,-3.42228,0,0,0,1
117.191,10.2175,1.17737,4.06551,103.107,-3.34185,0.774372,0,0,0,1
117.195,10.2176,-0.966247,4.47861,108.713,-3.33086,4.54824,0,0,0,1
117.199,10.2099,-3.15234,4.91478,113.931,-3.30632,8.71978,0,0,0,1
117.203,10.193,-7.68222,5.36864,119.417,-3.26274,14.795,0,0,0,1
117.207,10.1499,-13.0668,5.84767,125.093,-3.19074,21.0143,0,0,0,1
117.211,10.0909,-16.9749,6.34587,130.834,-3.09858,25.5653,0,0,0,1
117.215,10.0173,-21.4782,6.86974,137.066,-2.99103,30.0169,0,0,0,1
117.219,9.92311,-28.1487,7.41662,143.359,-2.86409,36.8194,0,0,0,1
117.223,9.79739,-35.3837,7.98966,150.057,-2.70339,44.526,0,0,0,1
117.227,9.6467,-42.3426,8.58887,157.543,-2.51625,50.8786,0,0,0,1
117.231,9.46661,-50.4611,9.22038,165.204,-2.30593,57.8785,0,0,0,1
117.234,9.2525,-60.4566,9.87945,173.691,-2.0641,65.9827,0,0,0,1
117.238,8.99433,-69.6088,10.5773,182.816,-1.79047,76.5617,0,0,0,1
117.242,8.70871,-76.7902,11.3076,191.448,-1.466,88.0465,0,0,0,1
117.246,8.39444,-84.1487,12.0729,200.859,-1.10266,97.8781,0,0,0,1
117.25,8.05134,-91.3151,12.8767,211.379,-0.70138,107.824,0,0,0,1
117.254,7.68109,-97.4167,13.7241,222.111,-0.260338,121.506,0,0,0,1
117.258,7.29032,-103.807,14.6119,233.646,0.247824,138.032,0,0,0,1
117.262,6.87015,-112.794,15.5494,250.446,0.817965,153.599,0,0,0,1
117.266,6.40918,-125.659,16.5683,272.406,1.44774,172.01,0,0,0,1
117.269,5.8885,-137.543,17.6774,290.909,2.16171,199.662,0,0,0,1
117.273,5.3347,-146.415,18.8409,303.057,3.0075,228.84,0,0,0,1
117.277,4.74471,-155.619,20.0449,311.449,3.94941,253.604,0,0,0,1
117.281,4.119,-165.128,21.274,317.722,4.98865,277.697,0,0,0,1
117.285,3.45473,-173.9,22.527,322.481,6.11878,308.039,0,0,0,1
117.289,2.76049,-180.637,23.7932,326.05,7.39505,344.065,0,0,0,1
117.293,2.04359,-185.53,25.0741,328.897,8.80661,369.226,0,0,0,1
117.297,1.31113,-188.878,26.3625,331.164,10.2794,386.129,0,0,0,1
117.301,0.568077,-191.382,27.6611,333.607,11.8231,400.543,0,0,0,1
117.305,-0.183948,-193.708,28.9687,336.171,13.4085,400.321,0,0,0,1
117.309,-0.945167,-195.781,30.2873,338.97,14.9504,383.443,0,0,0,1
117.312,-1.71339,-198.321,31.6167,343.411,16.4039,352.767,0,0,0,1
117.316,-2.49445,-200.487,32.97,348.957,17.7062,296.688,0,0,0,1
117.32,-3.27959,-200.324,34.3427,353.826,18.7217,235.459,0,0,0,1
117.324,-4.05938,-199.205,35.7341,359.341,19.5456,192.999,0,0,0,1
117.328,-4.83578,-201.978,37.1499,369.075,20.2294,164.137,0,0,1,1
117.332,-5.63724,-206.801,38.6173,379.93,20.8278,150.24,0,0,0,1
117.336,-6.45131,-211.254,40.1179,387.258,21.4031,150.618,0,0,0,1
117.34,-7.28756,-216.342,41.6426,391.673,22.0044,162.806,0,0,0,1
117.344,-8.14137,-221.162,43.1777,394.503,22.6749,181.317,0,0,0,1
117.348,-9.01528,-223.249,44.7244,392.105,23.4209,194.489,0,0,0,1
117.352,-9.88539,-221.018,46.2408,382.773,24.1942,193.899,0,0,0,1
117.356,-10.7419,-214.093,47.7146,367.918,24.9356,186.197,0,0,0,1
117.359,-11.5579,-198.632,49.115,343.845,25.6488,180.734,0,0,0,1
117.363,-12.2936,-179.704,50.4008,313.552,26.3475,178.185,0,0,0,1
117.367,-12.9617,-162.73,51.5644,285.653,27.0408,179.164,0,0,0,1
117.371,-13.5648,-148.942,52.6323,263.03,27.7472,183.43,0,0,0,1
117.375,-14.1253,-137.686,53.6192,242.11,28.4737,188.66,0,0,0,1
117.379,-14.6404,-127.44,54.5236,223.252,29.221,185.885,0,0,0,1
117.383,-15.1208,-118.958,55.3633,206.765,29.9259,153.322,0,0,0,1
117.387,-15.5697,-112.374,56.1389,192.792,30.4187,103.41,0,0,0,1
117.391,-15.9987,-108.309,56.8694,182.938,30.7337,60.6833,0,0,0,1
117.394,-16.4158,-106.455,57.568,175.758,30.8928,31.2497,0,0,0,1
117.398,-16.8303,-105.981,58.2424,169.522,30.9778,8.50662,0,0,0,1
117.402,-17.2438,-105.63,58.8923,163.888,30.9592,-30.9646,0,0,0,1
117.406,-17.6555,-105.5,59.5227,158.795,30.7359,-88.717,0,0,0,1
117.41,-18.0679,-106.241,60.1328,154.386,30.2662,-147.879,0,0,0,1
117.414,-18.4855,-107.669,60.7288,151.17,29.5807,-204.354,0,0,0,1
117.418,-18.9091,-109.029,61.3137,148.948,28.6698,-248.797,0,0,0,1
117.422,-19.3372,-110.418,61.8923,147.569,27.6371,-274.456,0,0,0,1
117.426,-19.7716,-111.531,62.4666,145.424,26.5257,-288.633,0,0,0,1
117.43,-20.2085,-112.214,63.0284,142.274,25.3823,-292.733,0,0,0,1
117.434,-20.6483,-112.894,63.578,137.655,24.2389,-291.014,0,0,0,1
117.438,-21.0904,-112.725,64.1038,131.004,23.1089,-289.901,0,0,0,1
117.441,-21.5289,-112.323,64.6014,124.145,21.9742,-292.323,0,0,0,1
117.445,-21.9679,-112.905,65.0736,117.615,20.8253,-296.739,0,0,0,1
117.449,-22.4109,-113.865,65.5202,109.914,19.656,-297.237,0,0,0,1
117.453,-22.8574,-115.434,65.9322,102.755,18.5033,-291.473,0,0,0,1
117.457,-23.3127,-117.445,66.3229,97.069,17.3791,-282.313,0,0,0,1
117.461,-23.7749,-119.373,66.6905,90.6951,16.2978,-267.995,0,0,0,1
117.465,-24.2452,-121.397,67.0314,83.4765,15.2855,-250.603,0,0,0,1
117.469,-24.7232,-122.916,67.3427,73.334,14.3401,-230.999,0,0,0,1
117.473,-25.2054,-124.09,67.6043,62.3924,13.4809,-211.37,0,0,0,1
117.477,-25.6926,-125.631,67.8301,53.0773,12.6889,-194.669,0,0,0,1
117.481,-26.1868,-127.671,68.019,44.3892,11.9602,-181.039,0,0,0,1
117.484,-26.69,-129.73,68.1768,35.2343,11.2746,-169.877,0,0,0,1
117.488,-27.2003,-131.373,68.2942,26.1167,10.6331,-160.884,0,0,0,1
117.492,-27.7163,-132.359,68.3809,17.9582,10.0178,-154.579,0,0,0,1
117.496,-28.2343,-132.928,68.4345,9.72483,9.4255,-149.842,0,0,0,1
117.5,-28.7547,-132.288,68.4568,0.0149315,8.84724,-146.394,0,0,0,1
117.504,-29.2677,-130.191,68.4346,-9.96479,8.28188,-145.395,0,0,0,1
117.508,-29.7718,-127.478,68.379,-19.1003,7.71142,-147.53,0,0,0,1
117.512,-30.2636,-123.692,68.2854,-29.1461,7.12938,-149.053,0,0,0,1
117.516,-30.7381,-118.099,68.1513,-40.6617,6.54702,-149.49,0,0,0,1
117.519,-31.1862,-112.048,67.9678,-53.2246,5.96156,-149.979,0,0,0,1
117.523,-31.6134,-106.774,67.7355,-64.1759,5.37538,-151.906,0,0,0,1
117.527,-32.0203,-101.43,67.4664,-73.8056,4.77487,-156.786,0,0,0,1
117.531,-32.4057,-95.3634,67.1589,-83.9169,4.15057,-160.515,0,0,0,1
117.535,-32.7653,-89.5387,66.8109,-93.9911,3.52093,-160.394,0,0,0,1
117.539,-33.1052,-84.8501,66.4247,-102.877,2.89757,-157.507,0,0,0,1
117.543,-33.4281,-80.5496,66.0072,-110.548,2.29048,-153.328,0,0,0,1
117.547,-33.7345,-75.789,65.5611,-119.069,1.69977,-147.803,0,0,0,0
117.551,-34.0202,-71.1445,65.077,-129.273,1.13585,-137.757,0,0,0,0
117.555,-34.2903,-67.3767,64.5512,-138.995,0.623615,-123.665,0,0,0,0
117.559,-34.5465,-63.9404,63.9912,-147.998,0.169775,-105.52,0,0,0,0
117.562,-34.7898,-61.2532,63.395,-156.465,-0.200711,-86.4922,0,0,0,0
117.566,-35.025,-58.7734,62.7689,-164.167,-0.505902,-71.0202,0,0,0,0
117.57,-35.2489,-55.6225,62.1126,-172.97,-0.755521,-57.9968,0,0,0,0
117.574,-35.4595,-51.2857,61.4177,-182.656,-0.958973,-47.7732,0,0,0,0
117.578,-35.6495,-46.5275,60.6856,-191.431,-1.12873,-39.7897,0,0,0,0
117.582,-35.823,-42.2653,59.9222,-199.423,-1.26981,-31.7039,0,0,0,0
117.586,-35.9797,-37.9669,59.1278,-207.688,-1.3764,-21.6849,0,0,0,0
117.59,-36.1196,-33.2588,58.2997,-216.975,-1.43921,-8.71509,0,0,0,0
117.594,-36.2395,-29.2863,57.4328,-226.445,-1.44448,4.54553,0,0,0,0
117.598,-36.3484,-26.0765,56.5308,-236.432,-1.4037,16.174,0,0,0,0
117.602,-36.4432,-21.8797,55.5857,-248.563,-1.31813,27.1388,0,0,0,0
117.606,-36.5193,-15.7743,54.589,-261.975,-1.19169,36.6126,0,0,0,0
117.609,-36.5665,-9.2993,53.5392,-274.388,-1.03211,44.615,0,0,0,0
117.613,-36.592,-4.0794,52.4455,-285.574,-0.843162,51.7671,0,0,0,0
117.617,-36.5983,0.554546,51.3083,-296.059,-0.627705,58.2646,0,0,0,0
117.621,-36.5876,5.02953,50.1326,-306.097,-0.388,63.3252,0,0,0,0
117.625,-36.559,8.12515,48.9171,-313.148,-0.133008,64.0501,0,1,0,0
117.629,-36.5242,9.82725,47.6863,-315.966,0.11236,59.4077,0,0,0,0
117.633,-36.4823,11.8086,46.4487,-317.062,0.331085,50.982,0,0,0,0
117.637,-36.4319,14.9339,45.2094,-317.943,0.510632,38.1509,0,0,0,0
117.641,-36.3656,18.3433,43.965,-319.893,0.62912,25.5145,0,0,0,0
117.644,-36.2886,21.2287,42.7104,-323.009,0.709951,17.0639,0,0,0,0
117.648,-36.1998,24.5192,41.4416,-326.858,0.762422,10.2353,0,0,0,0
117.652,-36.0971,29.3532,40.157,-331.688,0.789909,4.84764,0,0,0,0
117.656,-35.9705,35.5382,38.8505,-337.433,0.800292,1.75891,0,0,0,0
117.66,-35.8194,42.6604,37.521,-344.521,0.803649,2.03341,0,0,0,0
117.664,-35.6372,51.1332,36.1591,-353.63,0.816177,4.62723,0,0,0,0
117.668,-35.42,60.6901,34.7584,-364.103,0.839797,6.22534,0,0,0,0
117.672,-35.1631,67.7646,33.3147,-371.62,0.86481,7.56205,0,0,0,0
117.676,-34.8906,69.9309,31.8553,-373.839,0.898872,12.2085,0,0,0,0
117.68,-34.6168,68.275,30.3943,-371.395,0.960183,18.7793,0,0,0,0
117.684,-34.3573,62.1018,28.954,-363.188,1.04558,23.5951,0,0,0,0
117.688,-34.1317,54.8114,27.557,-353.372,1.14451,27.2456,0,0,0,0
117.691,-33.9291,50.1808,26.1935,-345.94,1.25842,30.9048,0,0,0,0
117.695,-33.7396,48.2416,24.8546,-340.814,1.38594,34.3247,0,0,0,0
